Resource,Zone,AnnualSum,Capacity,CapacityFactor
NENGREST_biomass_1,1,3.799231397540266e7,4747.33378057955,0.9135700887628226
NENGREST_conventional_hydroelectric_1,1,0.0,0.0,0.0
NENGREST_hydroelectric_pumped_storage_1,1,0.0,0.0,0.0
NaturalGas_CCAvgCF_Moderate,1,94168.05063658045,191.535567972862,0.056124184054694076
NaturalGas_CTAvgCF_Moderate,1,148678.20623210253,746.848518413763,0.02272535534749269
NaturalGas_CCCCSAvgCF_Moderate,1,3.9831132115813415e6,2052.8416970399367,0.22149457001430833
NaturalGas_CCS100_Moderate,1,1.4126914712905727e7,2675.363947828347,0.6027820993162742
NENGREST_nuclear_1,1,0.0,0.0,0.0
OffShoreWind_Class3_Moderate_fixed_1,1,0.0,0.0,0.0
LandbasedWind_Class3_Moderate_130,1,1.9754455964736121e6,1004.3153325031461,0.22453852976621042
UtilityPV_Class1_Moderate_100_0.2,1,4.183112572635305e7,16753.8715831067,0.2850232341305919
Liion_Moderate,1,1.1968787536482343e7,9908.35852894273,0.0
TEGS,1,187129.98061368646,9728.742873187275,0.0
