Resource,Zone,AnnualSum,Capacity,CapacityFactor
ERC_REST_biomass_1,1,2.681992167622676e8,31715.580656795766,0.9653409558151699
ERC_REST_conventional_hydroelectric_1,1,0.0,0.0,0.0
NaturalGas_CCAvgCF_Moderate,1,0.0,0.0,0.0
NaturalGas_CTAvgCF_Moderate,1,1.0696334040785956e6,3823.77524795776,0.031932909743374815
NaturalGas_CCCCSAvgCF_Moderate,1,2.7044742570478015e7,13992.194566846458,0.22064440037924413
NaturalGas_CCS100_Moderate,1,4.845030117718742e7,9704.794454506047,0.5699096796632975
ERC_nuclear_1,1,0.0,0.0,0.0
LandbasedWind_Class3_Moderate_130,1,3.61385024074089e7,15613.779116447671,0.2642153310502283
UtilityPV_Class1_Moderate_100_0.2,1,1.721491403695503e8,90224.42927564401,0.21780939497716892
Liion_Moderate,1,4.3260250287453175e7,34066.92522841034,0.0
TEGS,1,2.374170396070646e6,55517.61428837929,0.0
