Resource,Zone,AnnualSum,Capacity,CapacityFactor
ERC_REST_biomass_1,1,2.6819921676226747e8,31715.580656795722,0.9653409558151708
ERC_REST_conventional_hydroelectric_1,1,0.0,0.0,0.0
NaturalGas_CCAvgCF_Moderate,1,0.0,0.0,0.0
NaturalGas_CTAvgCF_Moderate,1,1.069633404078554e6,3823.7752479577475,0.03193290974337368
NaturalGas_CCCCSAvgCF_Moderate,1,2.7044742570477933e7,13992.194566846445,0.22064440037924365
NaturalGas_CCS100_Moderate,1,4.8450301177187674e7,9704.794454506102,0.5699096796632972
ERC_nuclear_1,1,0.0,0.0,0.0
LandbasedWind_Class3_Moderate_130,1,3.613850240740932e7,15613.77911644785,0.2642153310502284
UtilityPV_Class1_Moderate_100_0.2,1,1.7214914036955008e8,90224.4292756439,0.21780939497716895
Liion_Moderate,1,4.326025028745309e7,34066.92522841027,0.0
TEGS,1,2.374170396070637e6,55517.61428837932,0.0
