Resource,Zone,AnnualSum,Capacity,CapacityFactor
NENGREST_biomass_1,1,3.795464584998385e7,4791.018651334033,0.9043425718635362
NENGREST_conventional_hydroelectric_1,1,0.0,0.0,0.0
NENGREST_hydroelectric_pumped_storage_1,1,0.0,0.0,0.0
NaturalGas_CCAvgCF_Moderate,1,98828.97503149923,197.63879079988791,0.05708315872164006
NaturalGas_CTAvgCF_Moderate,1,147287.42661435896,747.3590550602368,0.02249739674834068
NaturalGas_CCCCSAvgCF_Moderate,1,3.9545241723930235e6,2038.4882007788706,0.22145318274218231
NaturalGas_CCS100_Moderate,1,1.4120670901172442e7,2668.5948749704294,0.6040440038799126
NENGREST_nuclear_1,1,0.0,0.0,0.0
OffShoreWind_Class3_Moderate_fixed_1,1,0.0,0.0,0.0
LandbasedWind_Class3_Moderate_130,1,1.9300941994616902e6,982.2147334761278,0.22431997867374487
UtilityPV_Class1_Moderate_100_0.2,1,4.144820367183057e7,16607.76740015639,0.28489862517459646
Liion_Moderate,1,1.1907819814602977e7,9869.627448196998,0.0
TEGS,1,94932.69854042417,7800.009922193058,0.0
