Resource,Zone,AnnualSum,Capacity,CapacityFactor
NENGREST_biomass_1,1,0.0,0.0,0.0
NENGREST_conventional_hydroelectric_1,1,0.0,0.0,0.0
NENGREST_hydroelectric_pumped_storage_1,1,0.0,0.0,0.0
NaturalGas_CCAvgCF_Moderate,1,1.5567061089404519e6,1050.103846599823,0.16922724109152523
NaturalGas_CTAvgCF_Moderate,1,531377.7563066304,1300.1714390461989,0.04665504825018901
NaturalGas_CCCCSAvgCF_Moderate,1,4.717772751892885e7,7934.543707993331,0.6787517381479125
NaturalGas_CCS100_Moderate,1,5.4569682106375694e-12,0.0,0.0
NENGREST_nuclear_1,1,0.0,0.0,0.0
OffShoreWind_Class3_Moderate_fixed_1,1,0.0,0.0,0.0
LandbasedWind_Class3_Moderate_130,1,1.3202014389688717e6,672.3214736206124,0.22416051358784098
UtilityPV_Class1_Moderate_100_0.2,1,5.026357243034167e7,20157.77704091496,0.28464699864528453
Liion_Moderate,1,1.2198441420125855e7,10157.681004624219,0.0
TEGS,1,130955.50909623054,11085.55848044638,0.0
