Resource,Zone,AnnualSum,Capacity,CapacityFactor
ERC_REST_biomass_1,1,2.647036549313115e8,32353.422742616433,0.9339757480116008
ERC_REST_conventional_hydroelectric_1,1,0.0,0.0,0.0
NaturalGas_CCAvgCF_Moderate,1,0.0,0.0,0.0
NaturalGas_CTAvgCF_Moderate,1,1.0815835970461154e6,3754.7479900284798,0.03288328470493343
NaturalGas_CCCCSAvgCF_Moderate,1,2.688448945692629e7,13927.240392243444,0.22035992481878
NaturalGas_CCS100_Moderate,1,4.8855850423076466e7,9644.55057353563,0.5782697526708983
ERC_nuclear_1,1,0.0,0.0,0.0
LandbasedWind_Class3_Moderate_130,1,3.5078418120390564e7,15155.765618386173,0.2642153310502284
UtilityPV_Class1_Moderate_100_0.2,1,1.6799027707701832e8,88044.74329987542,0.217809394977169
Liion_Moderate,1,4.23245607294849e7,33503.679715813785,0.0
TEGS,1,326173.9403577759,30711.60620682479,0.0
