Resource,Zone,AnnualSum,Capacity,CapacityFactor
NENGREST_biomass_1,1,0.0,0.0,0.0
NENGREST_conventional_hydroelectric_1,1,0.0,0.0,0.0
NENGREST_hydroelectric_pumped_storage_1,1,0.0,0.0,0.0
NaturalGas_CCAvgCF_Moderate,1,1.7863417174784613e6,1162.7504807253501,0.17537751285742398
NaturalGas_CTAvgCF_Moderate,1,507727.57038269716,1028.118078570709,0.056374622250688185
NaturalGas_CCCCSAvgCF_Moderate,1,4.51350275196146e7,7733.7693002526385,0.666221114407198
NaturalGas_CCS100_Moderate,1,1.0790882382905626e-11,0.0,0.0
NENGREST_nuclear_1,1,0.0,0.0,0.0
OffShoreWind_Class3_Moderate_fixed_1,1,0.0,0.0,0.0
LandbasedWind_Class3_Moderate_130,1,770865.5994332979,390.40041314001013,0.22540538672056298
UtilityPV_Class1_Moderate_100_0.2,1,5.392292188433335e7,21583.196983630758,0.2852026367855023
Liion_Moderate,1,1.2978007299299229e7,10623.28961650556,0.0
TEGS,1,645000.3714291934,12345.163095463662,0.0
