Resource,Zone,AnnualSum,Capacity,CapacityFactor
NENGREST_biomass_1,1,3.712686457632678e7,4580.256708582386,0.9253251115526988
NENGREST_conventional_hydroelectric_1,1,0.0,0.0,0.0
NENGREST_hydroelectric_pumped_storage_1,1,0.0,0.0,0.0
NaturalGas_CCAvgCF_Moderate,1,108190.79408761558,221.2553443402101,0.05582033422562264
NaturalGas_CTAvgCF_Moderate,1,132789.2412247104,663.0769893084881,0.02286097907983755
NaturalGas_CCCCSAvgCF_Moderate,1,4.065943383333761e6,2076.365243030047,0.22353908572196346
NaturalGas_CCS100_Moderate,1,1.4244010993173165e7,2716.758197098338,0.5985179888020268
NENGREST_nuclear_1,1,0.0,0.0,0.0
OffShoreWind_Class3_Moderate_fixed_1,1,0.0,0.0,0.0
LandbasedWind_Class3_Moderate_130,1,1.9890556125342054e6,1010.0931921209714,0.22479227140079897
UtilityPV_Class1_Moderate_100_0.2,1,4.35859154805274e7,17450.56516122747,0.285123208443073
Liion_Moderate,1,1.2251318780045295e7,10067.732126004788,0.0
TEGS,1,499333.23314759694,11945.936966947795,0.0
