Resource,Zone,AnnualSum,Capacity,CapacityFactor
NENGREST_biomass_1,1,3.726065119036636e7,4605.892914353698,0.9234906398015797
NENGREST_conventional_hydroelectric_1,1,0.0,0.0,0.0
NENGREST_hydroelectric_pumped_storage_1,1,0.0,0.0,0.0
NaturalGas_CCAvgCF_Moderate,1,119836.17645017087,240.4729259093935,0.05688760498413465
NaturalGas_CTAvgCF_Moderate,1,132455.86547097063,670.7744620605191,0.022541902596533454
NaturalGas_CCCCSAvgCF_Moderate,1,3.9483233395161405e6,2034.038543195926,0.2215896271573764
NaturalGas_CCS100_Moderate,1,1.4309173852133911e7,2734.621355496112,0.5973285228082852
NENGREST_nuclear_1,1,0.0,0.0,0.0
OffShoreWind_Class3_Moderate_fixed_1,1,0.0,0.0,0.0
LandbasedWind_Class3_Moderate_130,1,1.9720835721965223e6,1002.0502462409586,0.22466308081929207
UtilityPV_Class1_Moderate_100_0.2,1,4.3317328911367916e7,17342.901416248947,0.28512533410502183
Liion_Moderate,1,1.2268461203580651e7,10102.275359471534,0.0
TEGS,1,408853.6590712962,11856.452263076762,0.0
