Resource,Zone,AnnualSum,Capacity,CapacityFactor
NENGREST_biomass_1,1,2.6735588086890426e7,3415.0316737257963,0.8936982330082867
NENGREST_conventional_hydroelectric_1,1,0.0,0.0,0.0
NENGREST_hydroelectric_pumped_storage_1,1,0.0,0.0,0.0
NaturalGas_CCAvgCF_Moderate,1,587442.6002154935,674.9219931225355,0.09935912333897122
NaturalGas_CTAvgCF_Moderate,1,296137.69161157723,990.9451840087565,0.03411457374629161
NaturalGas_CCCCSAvgCF_Moderate,1,2.5132079624767493e7,5226.272700732511,0.5489493230754523
NaturalGas_CCS100_Moderate,1,0.0,0.0,0.0
NENGREST_nuclear_1,1,0.0,0.0,0.0
OffShoreWind_Class3_Moderate_fixed_1,1,0.0,0.0,0.0
LandbasedWind_Class3_Moderate_130,1,1.8326004873998943e6,932.019342667138,0.22445990045936273
UtilityPV_Class1_Moderate_100_0.2,1,4.5422886144039825e7,18203.68961809131,0.284846703285567
Liion_Moderate,1,1.2072151085044159e7,10191.546536911896,0.0
TEGS,1,99042.56577737699,9286.927267353902,0.0
