Resource,Zone,AnnualSum,Capacity,CapacityFactor
NENGREST_biomass_1,1,0.0,0.0,0.0
NENGREST_conventional_hydroelectric_1,1,0.0,0.0,0.0
NENGREST_hydroelectric_pumped_storage_1,1,-4.4565240386873484e-11,0.0,0.0
NaturalGas_CCAvgCF_Moderate,1,8.619886316885091e6,2695.5435820579737,0.36504892514644066
NaturalGas_CTAvgCF_Moderate,1,777685.889074995,1579.4199223564726,0.0562085653852863
NaturalGas_CCCCSAvgCF_Moderate,1,4.11645200214627e7,6168.00160671203,0.7618587706037435
NaturalGas_CCS100_Moderate,1,0.0,0.0,0.0
NENGREST_nuclear_1,1,0.0,0.0,0.0
OffShoreWind_Class3_Moderate_fixed_1,1,0.0,0.0,0.0
LandbasedWind_Class3_Moderate_130,1,993201.9993143771,510.05683719349486,0.22228743033791215
UtilityPV_Class1_Moderate_100_0.2,1,4.8941312621678e7,19671.144391350597,0.28401539444657065
Liion_Moderate,1,1.2399342137595585e7,9857.104981848346,0.0
TEGS,1,71754.75076906827,10509.017093260281,0.0
