Resource,Zone,AnnualSum,Capacity,CapacityFactor
NENGREST_biomass_1,1,0.0,0.0,0.0
NENGREST_conventional_hydroelectric_1,1,0.0,0.0,0.0
NENGREST_hydroelectric_pumped_storage_1,1,0.0,0.0,0.0
NaturalGas_CCAvgCF_Moderate,1,1.5628517267148613e6,1051.9765565339053,0.16959287757131106
NaturalGas_CTAvgCF_Moderate,1,535138.3330691097,1282.5890284347615,0.047629325881203936
NaturalGas_CCCCSAvgCF_Moderate,1,4.706219838574968e7,7925.631116308723,0.6778510123873843
NaturalGas_CCS100_Moderate,1,-2.0254447008483108e-11,0.0,0.0
NENGREST_nuclear_1,1,0.0,0.0,0.0
OffShoreWind_Class3_Moderate_fixed_1,1,0.0,0.0,0.0
LandbasedWind_Class3_Moderate_130,1,1.172710525690084e6,595.8260816456074,0.2246814443012568
UtilityPV_Class1_Moderate_100_0.2,1,5.065949391592861e7,20293.744930289406,0.28496698221752564
Liion_Moderate,1,1.2319123530147804e7,10249.809851551858,0.0
TEGS,1,165670.56956715052,11177.595617413812,0.0
