Resource,Zone,AnnualSum,Capacity,CapacityFactor
NENGREST_biomass_1,1,3.4413838539653584e7,4119.088853736978,0.9537352848494408
NENGREST_conventional_hydroelectric_1,1,0.0,0.0,0.0
NENGREST_hydroelectric_pumped_storage_1,1,0.0,0.0,0.0
NaturalGas_CCAvgCF_Moderate,1,110151.47382593041,223.8870542317889,0.05616389568104758
NaturalGas_CTAvgCF_Moderate,1,103493.47658952801,532.026121366124,0.02220628525015542
NaturalGas_CCCCSAvgCF_Moderate,1,4.470869024449766e6,2262.1793571129383,0.2256112782137684
NaturalGas_CCS100_Moderate,1,1.492847646141091e7,2865.3515971300517,0.5947486449202308
NENGREST_nuclear_1,1,1.1921486020582962e-11,0.0,0.0
OffShoreWind_Class3_Moderate_fixed_1,1,0.0,0.0,0.0
LandbasedWind_Class3_Moderate_130,1,1.9193868088001544e6,972.1768581225749,0.22537883036991493
UtilityPV_Class1_Moderate_100_0.2,1,4.783641816517608e7,19147.01207150827,0.28520263678550223
Liion_Moderate,1,1.2668083569502102e7,10235.175356318026,0.0
TEGS,1,1.2892485417548276e6,13233.13270734006,0.0
