Resource,Zone,AnnualSum,Capacity,CapacityFactor
ERC_REST_biomass_1,1,2.6539982546186626e8,30973.109897129303,0.9781640858521461
ERC_REST_conventional_hydroelectric_1,1,0.0,0.0,0.0
NaturalGas_CCAvgCF_Moderate,1,0.0,0.0,0.0
NaturalGas_CTAvgCF_Moderate,1,1.054542095933191e6,3812.007550210103,0.031579559120746656
NaturalGas_CCCCSAvgCF_Moderate,1,2.725860715330395e7,14030.299836468017,0.22178522067406323
NaturalGas_CCS100_Moderate,1,4.751778547206585e7,9630.069060351234,0.5632778643911667
ERC_nuclear_1,1,0.0,0.0,0.0
LandbasedWind_Class3_Moderate_130,1,3.5812248202597685e7,15472.819731016965,0.26421533105022826
UtilityPV_Class1_Moderate_100_0.2,1,1.8024195994677493e8,94465.92607323709,0.21780939497716897
Liion_Moderate,1,4.591173961305986e7,35932.77406586981,0.0
TEGS,1,4.014251116714739e6,63228.39985601371,0.0
