Resource,Zone,AnnualSum,Capacity,CapacityFactor
NENGREST_biomass_1,1,3.704660105644641e7,4631.09410814845,0.913188967613176
NENGREST_conventional_hydroelectric_1,1,0.0,0.0,0.0
NENGREST_hydroelectric_pumped_storage_1,1,0.0,0.0,0.0
NaturalGas_CCAvgCF_Moderate,1,108825.8410710924,220.65676728103728,0.05630029557325451
NaturalGas_CTAvgCF_Moderate,1,139428.8959580402,704.7802711703314,0.022583692088952875
NaturalGas_CCCCSAvgCF_Moderate,1,3.963309028820822e6,2046.1491038172321,0.2211141586371098
NaturalGas_CCS100_Moderate,1,1.4276109496439539e7,2718.5814043566957,0.5994644347521373
NENGREST_nuclear_1,1,9.094947017729282e-13,0.0,0.0
OffShoreWind_Class3_Moderate_fixed_1,1,0.0,0.0,0.0
LandbasedWind_Class3_Moderate_130,1,2.096896516362765e6,1066.060905860884,0.22453852976621105
UtilityPV_Class1_Moderate_100_0.2,1,4.2937545454900414e7,17196.20660790724,0.2850364848810395
Liion_Moderate,1,1.2174414622830903e7,10026.608418476997,0.0
TEGS,1,299440.9445423829,10099.899826014798,0.0
