Resource,Zone,AnnualSum,Capacity,CapacityFactor
ERC_REST_biomass_1,1,2.668500681547803e8,31313.29881985684,0.9728242534457001
ERC_REST_conventional_hydroelectric_1,1,0.0,0.0,0.0
NaturalGas_CCAvgCF_Moderate,1,0.0,0.0,0.0
NaturalGas_CTAvgCF_Moderate,1,1.0507998607003554e6,3804.998984501096,0.03152545440520942
NaturalGas_CCCCSAvgCF_Moderate,1,2.73117220304499e7,14037.476295565855,0.22210377576766568
NaturalGas_CCS100_Moderate,1,4.8062535554628104e7,9662.703502027305,0.567811153016052
ERC_nuclear_1,1,0.0,0.0,0.0
LandbasedWind_Class3_Moderate_130,1,3.6481059067511626e7,15761.782040459693,0.2642153310502283
UtilityPV_Class1_Moderate_100_0.2,1,1.7568336915725878e8,92076.74044383242,0.2178093949771689
Liion_Moderate,1,4.440150126276068e7,34874.80346982269,0.0
TEGS,1,3.136362852196318e6,59081.89096205738,0.0
