Resource,Zone,AnnualSum,Capacity,CapacityFactor
NENGREST_biomass_1,1,3.584502345516342e7,4331.790914433185,0.9446203049794348
NENGREST_conventional_hydroelectric_1,1,0.0,0.0,0.0
NENGREST_hydroelectric_pumped_storage_1,1,0.0,0.0,0.0
NaturalGas_CCAvgCF_Moderate,1,125749.28288275782,256.1204545714729,0.05604761631541405
NaturalGas_CTAvgCF_Moderate,1,104859.80494584262,571.6997492800623,0.020938083991327603
NaturalGas_CCCCSAvgCF_Moderate,1,4.284029567732944e6,2179.971860216848,0.22433522199398676
NaturalGas_CCS100_Moderate,1,1.464994381771715e7,2795.9466079137715,0.5981401830019182
NENGREST_nuclear_1,1,0.0,0.0,0.0
OffShoreWind_Class3_Moderate_fixed_1,1,0.0,0.0,0.0
LandbasedWind_Class3_Moderate_130,1,1.8965940708260627e6,961.4086615490008,0.22519681913401796
UtilityPV_Class1_Moderate_100_0.2,1,4.593031036921152e7,18386.515732499993,0.2851647474425479
Liion_Moderate,1,1.2474361938118275e7,10141.41304347576,0.0
TEGS,1,938145.9668011988,12700.612775163823,0.0
