Resource,Zone,AnnualSum,Capacity,CapacityFactor
NENGREST_biomass_1,1,3.392518026863852e7,3995.522875431173,0.969269253194039
NENGREST_conventional_hydroelectric_1,1,0.0,0.0,0.0
NENGREST_hydroelectric_pumped_storage_1,1,0.0,0.0,0.0
NaturalGas_CCAvgCF_Moderate,1,123066.16847369725,247.21782789772112,0.05682700753667217
NaturalGas_CTAvgCF_Moderate,1,80216.89131935255,437.4423471733571,0.02093345427923637
NaturalGas_CCCCSAvgCF_Moderate,1,4.671515150487369e6,2318.3157445042993,0.23002819459757332
NaturalGas_CCS100_Moderate,1,1.5029218641143084e7,2893.671563282185,0.5929021974059061
NENGREST_nuclear_1,1,0.0,0.0,0.0
OffShoreWind_Class3_Moderate_fixed_1,1,0.0,0.0,0.0
LandbasedWind_Class3_Moderate_130,1,1.6509427646207372e6,836.1103905176709,0.22540538672043467
UtilityPV_Class1_Moderate_100_0.2,1,4.948832363286057e7,19808.2040073579,0.2852026367855023
Liion_Moderate,1,1.2643710959528957e7,10155.018818813596,0.0
TEGS,1,1.8022013637134284e6,13755.699889381567,0.0
