Resource,Zone,AnnualSum,Capacity,CapacityFactor
NENGREST_biomass_1,1,0.0,0.0,0.0
NENGREST_conventional_hydroelectric_1,1,0.0,0.0,0.0
NENGREST_hydroelectric_pumped_storage_1,1,-1.6370904631912708e-11,0.0,0.0
NaturalGas_CCAvgCF_Moderate,1,1.5196362239159402e6,1014.0075456238216,0.17107807090153604
NaturalGas_CTAvgCF_Moderate,1,562071.999662405,1354.940602871446,0.04735519043795617
NaturalGas_CCCCSAvgCF_Moderate,1,4.7118036894678265e7,7921.522041851768,0.679007305236453
NaturalGas_CCS100_Moderate,1,-5.6752198068778317e-11,0.0,0.0
NENGREST_nuclear_1,1,0.0,0.0,0.0
OffShoreWind_Class3_Moderate_fixed_1,1,0.0,0.0,0.0
LandbasedWind_Class3_Moderate_130,1,1.5415854113625651e6,794.3966677176625,0.22152669685265153
UtilityPV_Class1_Moderate_100_0.2,1,4.9948816887714244e7,20078.123044299446,0.2839866915577709
Liion_Moderate,1,1.2128379292494066e7,10105.229520353403,0.0
TEGS,1,89537.7261651779,11075.430444725313,0.0
