Resource,Zone,AnnualSum,Capacity,CapacityFactor
NENGREST_biomass_1,1,0.0,0.0,0.0
NENGREST_conventional_hydroelectric_1,1,0.0,0.0,0.0
NENGREST_hydroelectric_pumped_storage_1,1,0.0,0.0,0.0
NaturalGas_CCAvgCF_Moderate,1,1.7034048945911126e6,1119.6745282659672,0.17366887307773785
NaturalGas_CTAvgCF_Moderate,1,524717.8189255972,1150.2886241231483,0.05207327373472007
NaturalGas_CCCCSAvgCF_Moderate,1,4.575443565969855e7,7776.973690803651,0.6716120307503769
NaturalGas_CCS100_Moderate,1,1.688789952950942e-11,0.0,0.0
NENGREST_nuclear_1,1,0.0,0.0,0.0
OffShoreWind_Class3_Moderate_fixed_1,1,0.0,0.0,0.0
LandbasedWind_Class3_Moderate_130,1,1.048156471823239e6,530.8327676525275,0.225405386720489
UtilityPV_Class1_Moderate_100_0.2,1,5.259806897551334e7,21052.911155152568,0.28520263678550223
Liion_Moderate,1,1.286149172478964e7,10607.391816882495,0.0
TEGS,1,383260.4623774756,11896.71387301098,0.0
