Resource,Zone,AnnualSum,Capacity,CapacityFactor
NENGREST_biomass_1,1,0.0,0.0,0.0
NENGREST_conventional_hydroelectric_1,1,0.0,0.0,0.0
NENGREST_hydroelectric_pumped_storage_1,1,0.0,0.0,0.0
NaturalGas_CCAvgCF_Moderate,1,1.9211921074587542e6,1194.1911277229137,0.18365080967927752
NaturalGas_CTAvgCF_Moderate,1,507070.0682552188,862.7496878935378,0.06709328534139275
NaturalGas_CCCCSAvgCF_Moderate,1,4.373896892193739e7,7634.565697447243,0.6540035386198635
NaturalGas_CCS100_Moderate,1,4.858691227127564e-11,0.0,0.0
NENGREST_nuclear_1,1,0.0,0.0,0.0
OffShoreWind_Class3_Moderate_fixed_1,1,0.0,0.0,0.0
LandbasedWind_Class3_Moderate_130,1,853493.7345241855,432.24695305626454,0.22540538672037236
UtilityPV_Class1_Moderate_100_0.2,1,5.620132186380997e7,22495.14970885634,0.28520263678550234
Liion_Moderate,1,1.2771269746526984e7,10266.418287827484,0.0
TEGS,1,1.28170834033588e6,13276.975538935623,0.0
