Resource,Zone,AnnualSum,Capacity,CapacityFactor
NENGREST_biomass_1,1,0.0,0.0,0.0
NENGREST_conventional_hydroelectric_1,1,0.0,0.0,0.0
NENGREST_hydroelectric_pumped_storage_1,1,0.0,0.0,0.0
NaturalGas_CCAvgCF_Moderate,1,1.7582612821246884e6,1148.8238379355648,0.17471326029767636
NaturalGas_CTAvgCF_Moderate,1,512980.0939534573,1094.3021645665767,0.05351298147076945
NaturalGas_CCCCSAvgCF_Moderate,1,4.534492817420946e7,7743.424259278744,0.6684848318261577
NaturalGas_CCS100_Moderate,1,9.776324026353619e-11,0.0,0.0
NENGREST_nuclear_1,1,9.094947017729282e-13,0.0,0.0
OffShoreWind_Class3_Moderate_fixed_1,1,0.0,0.0,0.0
LandbasedWind_Class3_Moderate_130,1,939866.292281131,475.98983411843466,0.2254053867212141
UtilityPV_Class1_Moderate_100_0.2,1,5.336148671027075e7,21358.47685475264,0.28520263678550223
Liion_Moderate,1,1.2945897606590575e7,10636.73284491339,0.0
TEGS,1,498393.16283352964,12169.903420168746,0.0
