Resource,Zone,AnnualSum,Capacity,CapacityFactor
NENGREST_biomass_1,1,0.0,0.0,0.0
NENGREST_conventional_hydroelectric_1,1,0.0,0.0,0.0
NENGREST_hydroelectric_pumped_storage_1,1,0.0,0.0,0.0
NaturalGas_CCAvgCF_Moderate,1,1.5691785519188708e6,1051.6257595919117,0.17033623420345714
NaturalGas_CTAvgCF_Moderate,1,542012.7263707746,1266.1302353204628,0.0488682737168131
NaturalGas_CCCCSAvgCF_Moderate,1,4.689927883070948e7,7911.984705153522,0.6766695276584783
NaturalGas_CCS100_Moderate,1,0.0,0.0,0.0
NENGREST_nuclear_1,1,0.0,0.0,0.0
OffShoreWind_Class3_Moderate_fixed_1,1,0.0,0.0,0.0
LandbasedWind_Class3_Moderate_130,1,1.0125010896832087e6,513.601205352522,0.22504292234779646
UtilityPV_Class1_Moderate_100_0.2,1,5.109186546984505e7,20455.10168343411,0.285132033282633
Liion_Moderate,1,1.2460844787487881e7,10358.822895201658,0.0
TEGS,1,202754.51020070707,11291.666895874498,0.0
