Resource,Zone,AnnualSum,Capacity,CapacityFactor
ERC_REST_biomass_1,1,2.6457677472439736e8,32121.21764570858,0.940276564170682
ERC_REST_conventional_hydroelectric_1,1,0.0,0.0,0.0
NaturalGas_CCAvgCF_Moderate,1,0.0,0.0,0.0
NaturalGas_CTAvgCF_Moderate,1,1.0686950033909879e6,3725.085134623462,0.032750163310872146
NaturalGas_CCCCSAvgCF_Moderate,1,2.7067227852557246e7,13995.421938764259,0.22077692310626545
NaturalGas_CCS100_Moderate,1,4.870037035346643e7,9628.520076945491,0.5773891484837843
ERC_nuclear_1,1,0.0,0.0,0.0
LandbasedWind_Class3_Moderate_130,1,3.582645903019303e7,15478.959573798335,0.26421533105022826
UtilityPV_Class1_Moderate_100_0.2,1,1.6919758338923177e8,88677.5000057556,0.21780939497716897
Liion_Moderate,1,4.2723076352364905e7,33816.41607345214,0.0
TEGS,1,659981.9113827716,37222.91938289126,0.0
