Resource,Zone,AnnualSum,Capacity,CapacityFactor
NENGREST_biomass_1,1,0.0,0.0,0.0
NENGREST_conventional_hydroelectric_1,1,0.0,0.0,0.0
NENGREST_hydroelectric_pumped_storage_1,1,0.0,0.0,0.0
NaturalGas_CCAvgCF_Moderate,1,1.5691785519191888e6,1051.625759591944,0.17033623420348643
NaturalGas_CTAvgCF_Moderate,1,542012.7263705775,1266.1302353204617,0.04886827371679537
NaturalGas_CCCCSAvgCF_Moderate,1,4.689927883070849e7,7911.984705153489,0.6766695276584668
NaturalGas_CCS100_Moderate,1,0.0,0.0,0.0
NENGREST_nuclear_1,1,5.659048365385407e-11,0.0,0.0
OffShoreWind_Class3_Moderate_fixed_1,1,0.0,0.0,0.0
LandbasedWind_Class3_Moderate_130,1,1.0125010896813286e6,513.6012053525408,0.22504292234737036
UtilityPV_Class1_Moderate_100_0.2,1,5.109186546984468e7,20455.10168343411,0.28513203328263087
Liion_Moderate,1,1.2460844787487889e7,10358.822895201656,0.0
TEGS,1,202754.51020070742,11291.666895874509,0.0
