Resource,Zone,AnnualSum,Capacity,CapacityFactor
ERC_REST_biomass_1,1,2.3116409251564023e8,26825.764118935556,0.9837033874984764
ERC_REST_conventional_hydroelectric_1,1,0.0,0.0,0.0
NaturalGas_CCAvgCF_Moderate,1,0.0,0.0,0.0
NaturalGas_CTAvgCF_Moderate,1,874349.9239449406,3189.132724808575,0.03129742276860652
NaturalGas_CCCCSAvgCF_Moderate,1,2.987059044921783e7,14762.73253409602,0.23097924090959776
NaturalGas_CCS100_Moderate,1,4.6854557964883186e7,9498.153208345879,0.5631298752801603
ERC_nuclear_1,1,0.0,0.0,0.0
LandbasedWind_Class3_Moderate_130,1,3.727433882114562e7,16104.52161254146,0.26421533105022826
UtilityPV_Class1_Moderate_100_0.2,1,2.2855691938294262e8,119788.09516014805,0.21780939497716895
Liion_Moderate,1,4.589978485233494e7,34945.31908374232,0.0
TEGS,1,1.9796313771402836e7,76085.42359681972,0.0
