Resource,Zone,AnnualSum,Capacity,CapacityFactor
NENGREST_biomass_1,1,2.451788452560889e7,2880.9107199010828,0.9715140584351627
NENGREST_conventional_hydroelectric_1,1,0.0,0.0,0.0
NENGREST_hydroelectric_pumped_storage_1,1,0.0,0.0,0.0
NaturalGas_CCAvgCF_Moderate,1,588524.3754066335,654.800512281258,0.10260093970209395
NaturalGas_CTAvgCF_Moderate,1,289265.86907522485,728.5550363044545,0.045324260056535476
NaturalGas_CCCCSAvgCF_Moderate,1,2.5239880812605053e7,5467.74999944212,0.5269562312175503
NaturalGas_CCS100_Moderate,1,-3.5509683373201805e-10,0.0,0.0
NENGREST_nuclear_1,1,0.0,0.0,0.0
OffShoreWind_Class3_Moderate_fixed_1,1,0.0,0.0,0.0
LandbasedWind_Class3_Moderate_130,1,1.6483125902709528e6,834.7783539686943,0.22540538672043722
UtilityPV_Class1_Moderate_100_0.2,1,5.1893967225779325e7,20771.087280815307,0.28520263678550223
Liion_Moderate,1,1.3157466031400569e7,10825.782445461833,0.0
TEGS,1,1.3037034081399913e6,14669.261257388927,0.0
