Resource,Zone,AnnualSum,Capacity,CapacityFactor
ERC_REST_biomass_1,1,2.542415961533106e8,29508.707912542857,0.9835406330066363
ERC_REST_conventional_hydroelectric_1,1,0.0,0.0,0.0
NaturalGas_CCAvgCF_Moderate,1,0.0,0.0,0.0
NaturalGas_CTAvgCF_Moderate,1,985352.0381758106,3614.626322773538,0.031118876292167016
NaturalGas_CCCCSAvgCF_Moderate,1,2.824952306775425e7,14191.18915066247,0.22724180237411792
NaturalGas_CCS100_Moderate,1,4.8556139962180525e7,9721.624987408839,0.5701658271149259
ERC_nuclear_1,1,0.0,0.0,0.0
LandbasedWind_Class3_Moderate_130,1,4.0176203607170776e7,17358.283466975845,0.2642153310502283
UtilityPV_Class1_Moderate_100_0.2,1,1.8823927138158995e8,98657.36646263913,0.21780939497716886
Liion_Moderate,1,4.673832030060224e7,36315.65704454402,0.0
TEGS,1,6.8002167157983165e6,69551.94311180046,0.0
