Resource,Zone,AnnualSum,Capacity,CapacityFactor
NENGREST_biomass_1,1,3.0224346423587434e7,3549.5800313030927,0.9720214296188933
NENGREST_conventional_hydroelectric_1,1,0.0,0.0,0.0
NENGREST_hydroelectric_pumped_storage_1,1,0.0,0.0,0.0
NaturalGas_CCAvgCF_Moderate,1,11006.682139118482,22.49329755126204,0.055859776049413154
NaturalGas_CTAvgCF_Moderate,1,82645.48518828845,266.4192547459857,0.0354119154277331
NaturalGas_CCCCSAvgCF_Moderate,1,5.814872994573808e6,2680.5749602237706,0.2476328015077749
NaturalGas_CCS100_Moderate,1,1.4738510470937172e7,2830.2389133593115,0.594465137314235
NENGREST_nuclear_1,1,-3.3651633276705727e-10,0.0,0.0
OffShoreWind_Class3_Moderate_fixed_1,1,0.0,0.0,0.0
LandbasedWind_Class3_Moderate_130,1,1.3474110394466128e6,682.388508264449,0.2254053867204343
UtilityPV_Class1_Moderate_100_0.2,1,5.558029460112606e7,22246.577241446954,0.28520263678550245
Liion_Moderate,1,1.2194267403678076e7,9660.715878638868,0.0
TEGS,1,3.966613541855817e6,17657.552988762058,0.0
