Resource,Zone,AnnualSum,Capacity,CapacityFactor
ERC_REST_biomass_1,1,2.3116409251564023e8,26825.764118935553,0.9837033874984766
ERC_REST_conventional_hydroelectric_1,1,0.0,0.0,0.0
NaturalGas_CCAvgCF_Moderate,1,0.0,0.0,0.0
NaturalGas_CTAvgCF_Moderate,1,874349.9239449179,3189.132724808619,0.03129742276860527
NaturalGas_CCCCSAvgCF_Moderate,1,2.9870590449218046e7,14762.73253409599,0.2309792409095999
NaturalGas_CCS100_Moderate,1,4.685455796488328e7,9498.153208345897,0.5631298752801605
ERC_nuclear_1,1,0.0,0.0,0.0
LandbasedWind_Class3_Moderate_130,1,3.7274338821145624e7,16104.521612541459,0.2642153310502284
UtilityPV_Class1_Moderate_100_0.2,1,2.2855691938294226e8,119788.09516014789,0.2178093949771689
Liion_Moderate,1,4.589978485233492e7,34945.319083742426,0.0
TEGS,1,1.979631377140256e7,76085.4235968196,0.0
