Resource,Zone,AnnualSum,Capacity,CapacityFactor
NENGREST_biomass_1,1,0.0,0.0,0.0
NENGREST_conventional_hydroelectric_1,1,0.0,0.0,0.0
NENGREST_hydroelectric_pumped_storage_1,1,0.0,0.0,0.0
NaturalGas_CCAvgCF_Moderate,1,1.7906974157164325e6,1147.0960867391955,0.17820435059693035
NaturalGas_CTAvgCF_Moderate,1,518060.9909479022,979.850693518768,0.060355504077792006
NaturalGas_CCCCSAvgCF_Moderate,1,4.494116801951616e7,7774.124420849048,0.6599161582883794
NaturalGas_CCS100_Moderate,1,0.0,0.0,0.0
NENGREST_nuclear_1,1,0.0,0.0,0.0
OffShoreWind_Class3_Moderate_fixed_1,1,0.0,0.0,0.0
LandbasedWind_Class3_Moderate_130,1,469789.4909249932,237.92216370873768,0.2254053867207462
UtilityPV_Class1_Moderate_100_0.2,1,5.484565240074251e7,21952.529241648732,0.28520263678550195
Liion_Moderate,1,1.2751119057005236e7,10336.898579540377,0.0
TEGS,1,896691.7468400428,12626.51232720129,0.0
