Resource,Zone,AnnualSum,Capacity,CapacityFactor
ERC_REST_biomass_1,1,2.4762784509569824e8,28737.34924122201,0.9836682781441828
ERC_REST_conventional_hydroelectric_1,1,0.0,0.0,0.0
NaturalGas_CCAvgCF_Moderate,1,0.0,0.0,0.0
NaturalGas_CTAvgCF_Moderate,1,914866.5175634103,3437.2768103042604,0.030383592255464626
NaturalGas_CCCCSAvgCF_Moderate,1,2.926786899512985e7,14586.10267374183,0.22905919492338286
NaturalGas_CCS100_Moderate,1,4.857337130514986e7,9692.346116459783,0.5720911463030367
ERC_nuclear_1,1,0.0,0.0,0.0
LandbasedWind_Class3_Moderate_130,1,4.1749568494816855e7,18038.06182492584,0.2642153310502283
UtilityPV_Class1_Moderate_100_0.2,1,1.9477158623279056e8,102080.99308100723,0.217809394977169
Liion_Moderate,1,4.543331200030847e7,34971.88757186072,0.0
TEGS,1,9.78325116755409e6,69273.99618708133,0.0
