Resource,Zone,AnnualSum,Capacity,CapacityFactor
ERC_REST_biomass_1,1,0.0,0.0,0.0
ERC_REST_conventional_hydroelectric_1,1,0.0,0.0,0.0
NaturalGas_CCAvgCF_Moderate,1,3.5707585470763715e6,1624.7877644126274,0.25087635913771555
NaturalGas_CTAvgCF_Moderate,1,9.410091603780149e6,11590.784744573924,0.09267805364062305
NaturalGas_CCCCSAvgCF_Moderate,1,2.511146098146123e8,41448.7744191723,0.691601905011706
NaturalGas_CCS100_Moderate,1,-1.9187202018781982e-10,0.0,0.0
ERC_nuclear_1,1,0.0,0.0,0.0
LandbasedWind_Class3_Moderate_130,1,8.906734602463487e7,38481.8898038164,0.26421533105022826
UtilityPV_Class1_Moderate_100_0.2,1,2.0806252230975765e8,109046.85488844459,0.21780939497716897
Liion_Moderate,1,2.8162038890577633e7,21511.47227605285,0.0
TEGS,1,1.32722610884104e7,70892.90685045865,0.0
