Resource,Zone,AnnualSum,Capacity,CapacityFactor
NENGREST_biomass_1,1,-4.554148384326178e-13,0.0,0.0
NENGREST_conventional_hydroelectric_1,1,0.0,0.0,0.0
NENGREST_hydroelectric_pumped_storage_1,1,0.0,0.0,0.0
NaturalGas_CCAvgCF_Moderate,1,1.5628517267148923e6,1051.9765565338778,0.16959287757131886
NaturalGas_CTAvgCF_Moderate,1,535138.3330686555,1282.5890284347893,0.04762932588116247
NaturalGas_CCCCSAvgCF_Moderate,1,4.706219838575589e7,7925.631116308717,0.6778510123874742
NaturalGas_CCS100_Moderate,1,5.083842179140984e-12,0.0,0.0
NENGREST_nuclear_1,1,-8.096567468455495e-10,0.0,0.0
OffShoreWind_Class3_Moderate_fixed_1,1,0.0,0.0,0.0
LandbasedWind_Class3_Moderate_130,1,1.1727105256901248e6,595.8260816456096,0.22468144430126374
UtilityPV_Class1_Moderate_100_0.2,1,5.0659493915928625e7,20293.744930289446,0.28496698221752514
Liion_Moderate,1,1.2319123530147836e7,10249.809851551883,0.0
TEGS,1,165670.5695671501,11177.595617413854,0.0
