Resource,Zone,AnnualSum,Capacity,CapacityFactor
NENGREST_biomass_1,1,2.456973673162776e7,2888.084050319302,0.9711505684090821
NENGREST_conventional_hydroelectric_1,1,0.0,0.0,0.0
NENGREST_hydroelectric_pumped_storage_1,1,0.0,0.0,0.0
NaturalGas_CCAvgCF_Moderate,1,0.0,0.0,0.0
NaturalGas_CTAvgCF_Moderate,1,81596.1975566913,282.5554539701757,0.03296568618089039
NaturalGas_CCCCSAvgCF_Moderate,1,5.94494122687343e6,2726.1977692493197,0.2489350796301093
NaturalGas_CCS100_Moderate,1,1.6618908307835793e7,3235.6171305867542,0.5863288439307396
NENGREST_nuclear_1,1,0.0,0.0,0.0
OffShoreWind_Class3_Moderate_fixed_1,1,0.0,0.0,0.0
LandbasedWind_Class3_Moderate_130,1,1.7060440309854543e6,864.016107375648,0.22540538672043306
UtilityPV_Class1_Moderate_100_0.2,1,6.297284919411864e7,25205.522276640982,0.28520263678550234
Liion_Moderate,1,9.945459628633298e6,7716.365418088341,0.0
TEGS,1,7.589742837490127e6,20745.44196665235,0.0
