Resource,Zone,AnnualSum,Capacity,CapacityFactor
NENGREST_biomass_1,1,3.726065119036733e7,4605.892914353835,0.9234906398015764
NENGREST_conventional_hydroelectric_1,1,0.0,0.0,0.0
NENGREST_hydroelectric_pumped_storage_1,1,0.0,0.0,0.0
NaturalGas_CCAvgCF_Moderate,1,119836.17645015471,240.47292590929922,0.056887604984149284
NaturalGas_CTAvgCF_Moderate,1,132455.86547098664,670.7744620606072,0.022541902596533218
NaturalGas_CCCCSAvgCF_Moderate,1,3.948323339516079e6,2034.038543195935,0.221589627157372
NaturalGas_CCS100_Moderate,1,1.4309173852133056e7,2734.621355495986,0.597328522808277
NENGREST_nuclear_1,1,0.0,0.0,0.0
OffShoreWind_Class3_Moderate_fixed_1,1,0.0,0.0,0.0
LandbasedWind_Class3_Moderate_130,1,1.9720835721969137e6,1002.050246241157,0.22466308081929218
UtilityPV_Class1_Moderate_100_0.2,1,4.331732891136733e7,17342.901416248715,0.2851253341050218
Liion_Moderate,1,1.2268461203580521e7,10102.275359471441,0.0
TEGS,1,408853.6590712877,11856.452263076857,0.0
