Resource,Zone,AnnualSum,Capacity,CapacityFactor
NENGREST_biomass_1,1,0.0,0.0,0.0
NENGREST_conventional_hydroelectric_1,1,0.0,0.0,0.0
NENGREST_hydroelectric_pumped_storage_1,1,0.0,0.0,0.0
NaturalGas_CCAvgCF_Moderate,1,1.5196362239162903e6,1014.0075456239088,0.17107807090156074
NaturalGas_CTAvgCF_Moderate,1,562071.9996623734,1354.9406028714402,0.04735519043795371
NaturalGas_CCCCSAvgCF_Moderate,1,4.711803689467757e7,7921.522041851681,0.6790073052364505
NaturalGas_CCS100_Moderate,1,6.317295077623744e-11,0.0,0.0
NENGREST_nuclear_1,1,0.0,0.0,0.0
OffShoreWind_Class3_Moderate_fixed_1,1,0.0,0.0,0.0
LandbasedWind_Class3_Moderate_130,1,1.54158541136287e6,794.3966677176746,0.22152669685269194
UtilityPV_Class1_Moderate_100_0.2,1,4.994881688771497e7,20078.123044299748,0.2839866915577708
Liion_Moderate,1,1.2128379292494342e7,10105.229520353596,0.0
TEGS,1,89537.72616517749,11075.430444725618,0.0
