Resource,Zone,AnnualSum,Capacity,CapacityFactor
NENGREST_biomass_1,1,3.744860551628991e7,4692.135000312707,0.9110895077247563
NENGREST_conventional_hydroelectric_1,1,0.0,0.0,0.0
NENGREST_hydroelectric_pumped_storage_1,1,0.0,0.0,0.0
NaturalGas_CCAvgCF_Moderate,1,104369.8724136923,207.50520323474205,0.0574172059845584
NaturalGas_CTAvgCF_Moderate,1,145253.47050444668,726.5645737309525,0.022821710559696687
NaturalGas_CCCCSAvgCF_Moderate,1,3.9264859213516368e6,2032.1612275755626,0.22056763035008728
NaturalGas_CCS100_Moderate,1,1.425628379774469e7,2711.526219004762,0.600189533802156
NENGREST_nuclear_1,1,0.0,0.0,0.0
OffShoreWind_Class3_Moderate_fixed_1,1,0.0,0.0,0.0
LandbasedWind_Class3_Moderate_130,1,2.034284878227963e6,1034.2291873442305,0.22453852976621
UtilityPV_Class1_Moderate_100_0.2,1,4.234151596703357e7,16960.192032681352,0.2849912536141615
Liion_Moderate,1,1.2063573535056513e7,9961.637634990486,0.0
TEGS,1,229056.09721798252,9864.787064333945,0.0
