Resource,Zone,AnnualSum,Capacity,CapacityFactor
NENGREST_biomass_1,1,0.0,0.0,0.0
NENGREST_conventional_hydroelectric_1,1,0.0,0.0,0.0
NENGREST_hydroelectric_pumped_storage_1,1,0.0,0.0,0.0
NaturalGas_CCAvgCF_Moderate,1,1.6132942685642557e6,1074.3500219296548,0.1714208671605896
NaturalGas_CTAvgCF_Moderate,1,534581.163213627,1228.718635063896,0.04966576171364196
NaturalGas_CCCCSAvgCF_Moderate,1,4.6547609770611644e7,7868.223801814703,0.6753308265300779
NaturalGas_CCS100_Moderate,1,9.458744898438454e-11,0.0,0.0
NENGREST_nuclear_1,1,0.0,0.0,0.0
OffShoreWind_Class3_Moderate_fixed_1,1,0.0,0.0,0.0
LandbasedWind_Class3_Moderate_130,1,912523.0564047876,462.43423463903986,0.22526294740625458
UtilityPV_Class1_Moderate_100_0.2,1,5.1682562835775964e7,20687.153503386122,0.285193220961568
Liion_Moderate,1,1.2661186591454849e7,10503.980396668894,0.0
TEGS,1,249538.960222579,11493.736985158364,0.0
