Resource,Zone,AnnualSum,Capacity,CapacityFactor
ERC_REST_biomass_1,1,2.643341845913423e8,31683.121457146215,0.9524041142264439
ERC_REST_conventional_hydroelectric_1,1,0.0,0.0,0.0
NaturalGas_CCAvgCF_Moderate,1,0.0,0.0,0.0
NaturalGas_CTAvgCF_Moderate,1,1.0855504865884213e6,3752.791409028214,0.03302109680948807
NaturalGas_CCCCSAvgCF_Moderate,1,2.6827066255080428e7,13924.503047785187,0.21993247983287162
NaturalGas_CCS100_Moderate,1,4.966680782025525e7,9865.480383182883,0.5747035825832991
ERC_nuclear_1,1,0.0,0.0,0.0
LandbasedWind_Class3_Moderate_130,1,3.727984183728713e7,16106.899211854767,0.2642153310502283
UtilityPV_Class1_Moderate_100_0.2,1,1.7022931691116875e8,89218.23792626733,0.217809394977169
Liion_Moderate,1,4.291064462530342e7,33917.24126029241,0.0
TEGS,1,1.4090275841816883e6,43497.273950205505,0.0
