Resource,Zone,StartCap,RetCap,NewCap,EndCap,StartEnergyCap,RetEnergyCap,NewEnergyCap,EndEnergyCap,StartChargeCap,RetChargeCap,NewChargeCap,EndChargeCap
ERC_REST_biomass_1,1,0,0.0,31794.156681003904,31794.156681003904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERC_REST_conventional_hydroelectric_1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NaturalGas_CCAvgCF_Moderate,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NaturalGas_CTAvgCF_Moderate,1,0,0.0,3784.798614529949,3784.798614529949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NaturalGas_CCCCSAvgCF_Moderate,1,0,0.0,14012.1847728555,14012.1847728555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NaturalGas_CCS100_Moderate,1,0,0.0,9706.172139218848,9706.172139218848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERC_nuclear_1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LandbasedWind_Class3_Moderate_130,1,0,0.0,15632.908021619069,15632.908021619069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UtilityPV_Class1_Moderate_100_0.2,1,0,0.0,89685.5715863952,89685.5715863952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Liion_Moderate,1,0,0.0,34073.545381484124,34073.545381484124,0.0,0.0,136294.1815259365,136294.1815259365,0.0,0.0,0.0,0.0
TEGS,1,0,0.0,46056.469737888816,46056.469737888816,0.0,0.0,71399.45339971704,71399.45339971704,0.0,0.0,0.0,0.0
Total,n/a,0,0.0,244745.8069349954,244745.8069349954,0.0,0.0,207693.63492565352,207693.63492565352,0.0,0.0,0.0,0.0
