Resource,Zone,AnnualSum,Capacity,CapacityFactor
NENGREST_biomass_1,1,0.0,0.0,0.0
NENGREST_conventional_hydroelectric_1,1,0.0,0.0,0.0
NENGREST_hydroelectric_pumped_storage_1,1,0.0,0.0,0.0
NaturalGas_CCAvgCF_Moderate,1,8.64961538110854e6,2706.098436355123,0.36487919391366286
NaturalGas_CTAvgCF_Moderate,1,805758.0288772553,1515.7667007334585,0.06068315796969074
NaturalGas_CCCCSAvgCF_Moderate,1,4.045458084526112e7,6098.152691722798,0.7572953761038665
NaturalGas_CCS100_Moderate,1,1.2725840554704127e-11,0.0,0.0
NENGREST_nuclear_1,1,0.0,0.0,0.0
OffShoreWind_Class3_Moderate_fixed_1,1,0.0,0.0,0.0
LandbasedWind_Class3_Moderate_130,1,722511.8847692144,366.2792705737,0.22517934342667204
UtilityPV_Class1_Moderate_100_0.2,1,5.048574815440161e7,20208.468345643694,0.2851880291500297
Liion_Moderate,1,1.2733910521242063e7,10105.722753109203,0.0
TEGS,1,225988.87789492527,10962.578690332615,0.0
