Resource,Zone,AnnualSum,Capacity,CapacityFactor
NENGREST_biomass_1,1,3.744860551628989e7,4692.135000312698,0.9110895077247575
NENGREST_conventional_hydroelectric_1,1,0.0,0.0,0.0
NENGREST_hydroelectric_pumped_storage_1,1,0.0,0.0,0.0
NaturalGas_CCAvgCF_Moderate,1,104369.8724136762,207.50520323471116,0.057417205984558094
NaturalGas_CTAvgCF_Moderate,1,145253.47050445637,726.5645737309517,0.022821710559698234
NaturalGas_CCCCSAvgCF_Moderate,1,3.92648592135158e6,2032.161227575592,0.22056763035008092
NaturalGas_CCS100_Moderate,1,1.4256283797744695e7,2711.526219004766,0.6001895338021555
NENGREST_nuclear_1,1,0.0,0.0,0.0
OffShoreWind_Class3_Moderate_fixed_1,1,0.0,0.0,0.0
LandbasedWind_Class3_Moderate_130,1,2.0342848782279633e6,1034.2291873442343,0.22453852976620922
UtilityPV_Class1_Moderate_100_0.2,1,4.234151596703364e7,16960.192032681378,0.28499125361416155
Liion_Moderate,1,1.2063573535056533e7,9961.637634990504,0.0
TEGS,1,229056.09721798406,9864.787064333968,0.0
