Resource,Zone,AnnualSum,Capacity,CapacityFactor
NENGREST_biomass_1,1,3.744860551628991e7,4692.135000312707,0.9110895077247563
NENGREST_conventional_hydroelectric_1,1,0.0,0.0,0.0
NENGREST_hydroelectric_pumped_storage_1,1,0.0,0.0,0.0
NaturalGas_CCAvgCF_Moderate,1,104369.87241367466,207.50520323469198,0.05741720598456255
NaturalGas_CTAvgCF_Moderate,1,145253.47050446115,726.5645737309883,0.022821710559697835
NaturalGas_CCCCSAvgCF_Moderate,1,3.9264859213514905e6,2032.1612275755747,0.22056763035007776
NaturalGas_CCS100_Moderate,1,1.4256283797744691e7,2711.5262190047647,0.6001895338021556
NENGREST_nuclear_1,1,0.0,0.0,0.0
OffShoreWind_Class3_Moderate_fixed_1,1,0.0,0.0,0.0
LandbasedWind_Class3_Moderate_130,1,2.034284878227956e6,1034.2291873442284,0.22453852976620967
UtilityPV_Class1_Moderate_100_0.2,1,4.2341515967033714e7,16960.192032681352,0.2849912536141625
Liion_Moderate,1,1.2063573535056511e7,9961.637634990486,0.0
TEGS,1,229056.0972179833,9864.787064333954,0.0
